CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
7686,14,9,105460.19,4,2,3,423,Regular Customers
7687,15,7,107423.46,4,1,3,413,Regular Customers
7688,178,7,78657.97,1,1,2,112,At Risk
7689,179,7,63151.68000000001,1,1,1,111,At Risk
7690,80,8,78568.61,2,1,2,212,Regular Customers
7691,14,10,96165.97,4,2,2,422,Regular Customers
7692,91,13,126364.47,2,4,3,243,Regular Customers
7693,125,6,64961.240000000005,1,1,1,111,At Risk
7694,75,7,62745.369999999995,2,1,1,211,Regular Customers
7695,5,14,103109.92,4,4,2,442,Loyal Customers
7696,2,11,93252.34,4,3,2,432,Loyal Customers
7697,146,8,70415.89,1,1,1,111,At Risk
7698,55,8,92075.02,2,1,2,212,Regular Customers
7699,4,12,133674.27,4,3,3,433,Loyal Customers
7700,8,14,120378.15000000001,4,4,3,443,Loyal Customers
7701,35,12,106064.04000000001,3,3,3,333,Regular Customers
7702,131,8,60960.67,1,1,1,111,At Risk
7703,23,11,65353.22,3,3,1,331,Regular Customers
7704,35,8,113162.29000000001,3,1,3,313,Regular Customers
7705,119,9,126264.76000000001,1,2,3,123,At Risk
7706,3,9,76589.81,4,2,1,421,Regular Customers
7707,213,9,91463.38,1,2,2,122,At Risk
7708,72,9,79437.79000000001,2,2,2,222,Regular Customers
7709,39,11,102090.85,3,3,2,332,Regular Customers
7710,305,4,33931.68,1,1,1,111,At Risk
7711,54,6,38176.62,2,1,1,211,Regular Customers
7712,104,6,76423.89,1,1,1,111,At Risk
7713,2,13,171514.74,4,4,4,444,Champions
7714,39,8,70996.61,3,1,1,311,Regular Customers
7715,189,11,138488.06,1,3,4,134,Big Spenders
7716,22,6,69978.32,3,1,1,311,Regular Customers
7717,40,8,86647.17,3,1,2,312,Regular Customers
7718,102,13,139968.97999999998,2,4,4,244,Big Spenders
7719,9,8,90166.31999999999,4,1,2,412,Regular Customers
7720,27,13,183038.61000000002,3,4,4,344,Big Spenders
7721,3,11,101765.87,4,3,2,432,Loyal Customers
7722,33,12,133467.81,3,3,3,333,Regular Customers
7723,126,13,94249.65,1,4,2,142,At Risk
7724,105,9,75929.28,1,2,1,121,At Risk
7725,92,11,148394.6,2,3,4,234,Big Spenders
7726,45,10,121781.56,3,2,3,323,Regular Customers
7727,185,12,88472.38,1,3,2,132,At Risk
7728,1,9,79508.86,4,2,2,422,Regular Customers
7729,43,15,150652.61000000002,3,4,4,344,Big Spenders
7730,10,18,143880.99,4,4,4,444,Champions
7731,4,11,144795.79,4,3,4,434,Loyal Customers
7732,100,12,121930.66,2,3,3,233,Regular Customers
7733,21,10,97545.55,4,2,2,422,Regular Customers
7734,65,12,126566.78,2,3,3,233,Regular Customers
7735,104,7,69366.92,1,1,1,111,At Risk
7736,77,10,121636.19,2,2,3,223,Regular Customers
7737,190,10,144819.87,1,2,4,124,Big Spenders
7738,40,10,140372.72,3,2,4,324,Big Spenders
7739,95,11,153675.11,2,3,4,234,Big Spenders
7740,10,16,125144.76,4,4,3,443,Loyal Customers
7741,8,12,142484.49,4,3,4,434,Loyal Customers
7742,11,9,100655.52,4,2,2,422,Regular Customers
7743,29,8,91529.51000000001,3,1,2,312,Regular Customers
7744,82,13,179484.38,2,4,4,244,Big Spenders
7745,453,8,57462.79,1,1,1,111,At Risk
7746,5,10,101893.18,4,2,2,422,Regular Customers
7747,22,7,38771.49,3,1,1,311,Regular Customers
7748,16,15,249400.0,4,4,4,444,Champions
7749,7,8,80947.03,4,1,2,412,Regular Customers
7750,18,8,111036.67,4,1,3,413,Regular Customers
7751,41,14,187897.52,3,4,4,344,Big Spenders
7752,35,12,168582.9,3,3,4,334,Big Spenders
7753,152,11,162224.66,1,3,4,134,Big Spenders
7754,35,11,170214.25,3,3,4,334,Big Spenders
7755,76,12,116044.39,2,3,3,233,Regular Customers
7756,40,15,185980.73,3,4,4,344,Big Spenders
7757,43,15,134310.76,3,4,3,343,Regular Customers
7758,30,11,109880.37,3,3,3,333,Regular Customers
7759,92,9,110355.07,2,2,3,223,Regular Customers
7760,23,11,93502.26,3,3,2,332,Regular Customers
7761,85,9,94503.61,2,2,2,222,Regular Customers
7762,22,9,130328.16,3,2,3,323,Regular Customers
7763,59,11,160365.63,2,3,4,234,Big Spenders
7764,5,12,122044.36,4,3,3,433,Loyal Customers
7765,11,11,160313.61000000002,4,3,4,434,Loyal Customers
7766,6,9,130319.79000000001,4,2,3,423,Regular Customers
7767,115,6,79510.24,1,1,2,112,At Risk
7768,57,10,94379.12,2,2,2,222,Regular Customers
7769,7,10,133830.97,4,2,3,423,Regular Customers
7770,26,9,143376.37,3,2,4,324,Big Spenders
7771,107,8,63911.829999999994,1,1,1,111,At Risk
7772,81,10,88801.56,2,2,2,222,Regular Customers
7773,129,11,112694.76000000001,1,3,3,133,At Risk
7774,104,9,148740.68,1,2,4,124,Big Spenders
7775,126,5,24925.31,1,1,1,111,At Risk
7776,48,7,52692.57,3,1,1,311,Regular Customers
7777,64,6,52199.14,2,1,1,211,Regular Customers
7778,149,9,70611.4,1,2,1,121,At Risk
7779,337,9,131482.68,1,2,3,123,At Risk
7780,83,14,103983.19,2,4,2,242,Regular Customers
7781,7,13,127118.53,4,4,3,443,Loyal Customers
7782,48,7,86222.15,3,1,2,312,Regular Customers
7783,176,7,65289.03,1,1,1,111,At Risk
7784,276,4,13116.85,1,1,1,111,At Risk
7785,167,9,95321.76,1,2,2,122,At Risk
7786,11,11,97713.22,4,3,2,432,Loyal Customers
7787,4,6,79568.44,4,1,2,412,Regular Customers
7788,23,11,126103.56,3,3,3,333,Regular Customers
7789,38,9,112031.21,3,2,3,323,Regular Customers
7790,40,9,76155.26,3,2,1,321,Regular Customers
7791,50,11,160780.8,3,3,4,334,Big Spenders
7792,49,12,72126.29,3,3,1,331,Regular Customers
7793,31,10,163819.49,3,2,4,324,Big Spenders
7794,62,6,47335.72,2,1,1,211,Regular Customers
7795,55,13,146203.12,2,4,4,244,Big Spenders
7796,18,11,135508.74,4,3,3,433,Loyal Customers
7797,62,8,53580.3,2,1,1,211,Regular Customers
7798,15,11,138920.11000000002,4,3,4,434,Loyal Customers
7799,17,7,53964.93,4,1,1,411,Regular Customers
7800,25,13,130257.7,3,4,3,343,Regular Customers
7801,11,10,111929.0,4,2,3,423,Regular Customers
7802,85,6,45079.95,2,1,1,211,Regular Customers
7803,115,10,127382.8,1,2,3,123,At Risk
7804,76,12,132521.08,2,3,3,233,Regular Customers
7805,91,6,78911.21,2,1,2,212,Regular Customers
7806,188,9,82819.95,1,2,2,122,At Risk
7807,96,6,85500.5,2,1,2,212,Regular Customers
7808,7,3,56038.590000000004,4,1,1,411,Regular Customers
7809,1,15,153502.22,4,4,4,444,Champions
7810,240,10,136541.97,1,2,4,124,Big Spenders
7811,18,10,91751.75,4,2,2,422,Regular Customers
7812,94,7,92386.43,2,1,2,212,Regular Customers
7813,52,7,42310.35,2,1,1,211,Regular Customers
7814,104,10,86328.5,1,2,2,122,At Risk
7815,76,9,122743.96,2,2,3,223,Regular Customers
7816,21,4,22824.39,4,1,1,411,Regular Customers
7817,41,7,52300.45,3,1,1,311,Regular Customers
7818,99,13,121993.04999999999,2,4,3,243,Regular Customers
7819,25,12,163998.32,3,3,4,334,Big Spenders
7820,522,5,67254.17,1,1,1,111,At Risk
7821,8,12,148472.31,4,3,4,434,Loyal Customers
7822,161,11,141369.86000000002,1,3,4,134,Big Spenders
7823,36,15,179934.14,3,4,4,344,Big Spenders
7824,49,9,122846.37,3,2,3,323,Regular Customers
7825,4,11,197911.52000000002,4,3,4,434,Loyal Customers
7826,35,8,72263.01,3,1,1,311,Regular Customers
7827,5,11,117489.09,4,3,3,433,Loyal Customers
7828,24,6,38789.45,3,1,1,311,Regular Customers
7829,98,6,63326.93,2,1,1,211,Regular Customers
7830,91,13,118309.38,2,4,3,243,Regular Customers
7831,17,8,117826.11,4,1,3,413,Regular Customers
7832,33,9,143801.66999999998,3,2,4,324,Big Spenders
7833,90,13,148296.35,2,4,4,244,Big Spenders
7834,86,15,173197.18,2,4,4,244,Big Spenders
7835,123,13,209135.42,1,4,4,144,Big Spenders
7836,63,10,97366.91,2,2,2,222,Regular Customers
7837,226,5,54593.23,1,1,1,111,At Risk
7838,52,9,91268.72,2,2,2,222,Regular Customers
7839,23,10,167431.97,3,2,4,324,Big Spenders
7840,62,13,173814.4,2,4,4,244,Big Spenders
7841,62,14,132195.24,2,4,3,243,Regular Customers
7842,79,10,51947.47,2,2,1,221,Regular Customers
7843,128,8,78473.18000000001,1,1,2,112,At Risk
7844,63,7,109582.47,2,1,3,213,Regular Customers
7845,36,7,84750.62,3,1,2,312,Regular Customers
7846,65,13,121122.37,2,4,3,243,Regular Customers
7847,12,9,116738.43,4,2,3,423,Regular Customers
7848,46,13,114626.73,3,4,3,343,Regular Customers
7849,89,9,69395.72,2,2,1,221,Regular Customers
7850,29,8,88831.55,3,1,2,312,Regular Customers
7851,62,6,61213.74,2,1,1,211,Regular Customers
7852,49,9,100735.58,3,2,2,322,Regular Customers
7853,41,14,194764.26,3,4,4,344,Big Spenders
7854,171,11,107123.58,1,3,3,133,At Risk
7855,15,5,101363.48999999999,4,1,2,412,Regular Customers
7856,21,8,100630.04,4,1,2,412,Regular Customers
7857,13,13,127146.73000000001,4,4,3,443,Loyal Customers
7858,130,8,80527.36,1,1,2,112,At Risk
7859,72,13,137764.57,2,4,4,244,Big Spenders
7860,57,12,151733.78,2,3,4,234,Big Spenders
7861,162,8,86717.01,1,1,2,112,At Risk
7862,50,11,118990.49,3,3,3,333,Regular Customers
7863,49,6,40758.07,3,1,1,311,Regular Customers
7864,185,7,52134.03,1,1,1,111,At Risk
7865,27,6,62539.03,3,1,1,311,Regular Customers
7866,86,9,88086.37000000001,2,2,2,222,Regular Customers
7867,119,8,72029.49,1,1,1,111,At Risk
7868,30,11,133551.94,3,3,3,333,Regular Customers
7869,27,12,142477.37,3,3,4,334,Big Spenders
7870,114,9,106215.67,1,2,3,123,At Risk
7871,30,7,67233.77,3,1,1,311,Regular Customers
7872,43,18,248019.45,3,4,4,344,Big Spenders
7873,42,11,130381.94,3,3,3,333,Regular Customers
7874,262,7,81859.87,1,1,2,112,At Risk
7875,22,16,215970.41999999998,3,4,4,344,Big Spenders
7876,94,6,54579.8,2,1,1,211,Regular Customers
7877,46,10,124877.45999999999,3,2,3,323,Regular Customers
7878,32,13,179702.09,3,4,4,344,Big Spenders
7879,1,13,176703.38999999998,4,4,4,444,Champions
7880,39,7,68985.55,3,1,1,311,Regular Customers
7881,97,15,170232.07,2,4,4,244,Big Spenders
7882,33,13,122233.23000000001,3,4,3,343,Regular Customers
7883,78,10,96828.5,2,2,2,222,Regular Customers
7884,88,13,105095.29000000001,2,4,3,243,Regular Customers
7885,9,6,71884.59,4,1,1,411,Regular Customers
7886,5,16,128839.42,4,4,3,443,Loyal Customers
7887,191,5,48384.68,1,1,1,111,At Risk
7888,9,18,155620.75,4,4,4,444,Champions
7889,60,8,77052.55,2,1,2,212,Regular Customers
7890,224,9,91623.44,1,2,2,122,At Risk
7891,1,12,109039.63,4,3,3,433,Loyal Customers
7892,43,5,46043.6,3,1,1,311,Regular Customers
7893,108,11,159210.7,1,3,4,134,Big Spenders
7894,103,6,54668.380000000005,1,1,1,111,At Risk
7895,58,9,117137.87,2,2,3,223,Regular Customers
7896,29,7,65601.95,3,1,1,311,Regular Customers
7897,455,3,21187.6,1,1,1,111,At Risk
7898,37,10,113674.96,3,2,3,323,Regular Customers
7899,27,11,140763.97,3,3,4,334,Big Spenders
7900,60,7,77404.44,2,1,2,212,Regular Customers
7901,28,5,80077.14,3,1,2,312,Regular Customers
7902,69,8,124183.99,2,1,3,213,Regular Customers
7903,41,5,44499.99,3,1,1,311,Regular Customers
7904,1,10,73142.85,4,2,1,421,Regular Customers
7905,49,11,149185.59,3,3,4,334,Big Spenders
7906,197,13,105405.61,1,4,3,143,At Risk
7907,41,9,65468.700000000004,3,2,1,321,Regular Customers
7908,7,19,253169.07,4,4,4,444,Champions
7909,212,10,88868.13,1,2,2,122,At Risk
7910,87,9,58177.67,2,2,1,221,Regular Customers
7911,4,12,118894.81,4,3,3,433,Loyal Customers
7912,24,8,125178.61,3,1,3,313,Regular Customers
7913,95,9,76174.07,2,2,1,221,Regular Customers
7914,24,9,70672.86,3,2,1,321,Regular Customers
7915,3,8,96889.83,4,1,2,412,Regular Customers
7916,27,7,52804.02,3,1,1,311,Regular Customers
7917,124,8,51534.72,1,1,1,111,At Risk
7918,102,8,78339.67,2,1,2,212,Regular Customers
7919,14,10,151738.83,4,2,4,424,Big Spenders
7920,102,10,93954.81999999999,2,2,2,222,Regular Customers
7921,43,9,80753.42,3,2,2,322,Regular Customers
7922,91,8,91177.69,2,1,2,212,Regular Customers
7923,158,7,75428.44,1,1,1,111,At Risk
7924,16,11,130494.03,4,3,3,433,Loyal Customers
7925,14,14,128864.29,4,4,3,443,Loyal Customers
7926,109,12,118497.71,1,3,3,133,At Risk
7927,86,12,125023.79,2,3,3,233,Regular Customers
7928,8,7,80152.14,4,1,2,412,Regular Customers
7929,37,13,107358.37,3,4,3,343,Regular Customers
7930,57,11,116572.88,2,3,3,233,Regular Customers
7931,268,12,103826.44,1,3,2,132,At Risk
7932,61,7,74876.17,2,1,1,211,Regular Customers
7933,15,8,88158.57,4,1,2,412,Regular Customers
7934,71,10,127246.75,2,2,3,223,Regular Customers
7935,69,8,91115.73,2,1,2,212,Regular Customers
7936,17,10,62552.36,4,2,1,421,Regular Customers
7937,87,13,234848.58,2,4,4,244,Big Spenders
7938,27,13,117070.0,3,4,3,343,Regular Customers
7939,117,10,128696.57,1,2,3,123,At Risk
7940,87,10,103380.98999999999,2,2,2,222,Regular Customers
7941,20,8,99501.41,4,1,2,412,Regular Customers
7942,32,10,169178.25,3,2,4,324,Big Spenders
7943,36,5,32159.97,3,1,1,311,Regular Customers
7944,20,10,128175.09,4,2,3,423,Regular Customers
7945,66,11,147233.64,2,3,4,234,Big Spenders
7946,104,9,96339.53,1,2,2,122,At Risk
7947,42,15,208865.64,3,4,4,344,Big Spenders
7948,26,5,34443.03,3,1,1,311,Regular Customers
7949,15,9,92631.77,4,2,2,422,Regular Customers
7950,48,13,123819.65,3,4,3,343,Regular Customers
7951,14,17,152205.32,4,4,4,444,Champions
7952,167,9,86480.8,1,2,2,122,At Risk
7953,8,11,119162.42,4,3,3,433,Loyal Customers
7954,12,11,131157.05000000002,4,3,3,433,Loyal Customers
7955,157,11,133331.69,1,3,3,133,At Risk
7956,38,7,53849.59,3,1,1,311,Regular Customers
7957,129,8,68265.14,1,1,1,111,At Risk
7958,115,10,123209.92000000001,1,2,3,123,At Risk
7959,25,9,137995.23,3,2,4,324,Big Spenders
7960,69,12,99318.01000000001,2,3,2,232,Regular Customers
7961,25,10,66057.0,3,2,1,321,Regular Customers
7962,321,6,94384.97,1,1,2,112,At Risk
7963,6,15,176960.7,4,4,4,444,Champions
7964,200,6,82302.85,1,1,2,112,At Risk
7965,51,13,147842.85,3,4,4,344,Big Spenders
7966,146,7,86706.36,1,1,2,112,At Risk
7967,33,14,172374.44,3,4,4,344,Big Spenders
7968,1,14,174994.21,4,4,4,444,Champions
7969,150,11,126664.81999999999,1,3,3,133,At Risk
7970,47,5,36139.880000000005,3,1,1,311,Regular Customers
7971,72,15,166716.37,2,4,4,244,Big Spenders
7972,38,8,65207.590000000004,3,1,1,311,Regular Customers
7973,48,8,86087.15,3,1,2,312,Regular Customers
7974,104,3,34728.72,1,1,1,111,At Risk
7975,17,10,114343.76000000001,4,2,3,423,Regular Customers
7976,15,12,72529.36,4,3,1,431,Loyal Customers
7977,87,16,188183.28,2,4,4,244,Big Spenders
7978,124,8,110880.93000000001,1,1,3,113,At Risk
7979,20,9,95322.63,4,2,2,422,Regular Customers
7980,34,9,116363.18000000001,3,2,3,323,Regular Customers
7981,61,12,100662.73,2,3,2,232,Regular Customers
7982,30,18,145290.1,3,4,4,344,Big Spenders
7983,387,8,111090.17,1,1,3,113,At Risk
7984,300,6,56913.18,1,1,1,111,At Risk
7985,93,15,187001.25,2,4,4,244,Big Spenders
7986,88,5,34961.2,2,1,1,211,Regular Customers
7987,140,8,91884.39,1,1,2,112,At Risk
7988,104,7,81812.83,1,1,2,112,At Risk
7989,42,12,97172.75,3,3,2,332,Regular Customers
7990,41,9,73221.22,3,2,1,321,Regular Customers
7991,53,10,136103.25,2,2,4,224,Big Spenders
7992,57,6,99290.68000000001,2,1,2,212,Regular Customers
7993,2,13,180937.72999999998,4,4,4,444,Champions
7994,217,8,79159.11,1,1,2,112,At Risk
7995,43,16,208070.18,3,4,4,344,Big Spenders
7996,7,15,197606.53,4,4,4,444,Champions
7997,59,7,76544.33,2,1,1,211,Regular Customers
7998,167,9,84268.20999999999,1,2,2,122,At Risk
7999,81,9,84933.23999999999,2,2,2,222,Regular Customers
8000,85,7,49951.55,2,1,1,211,Regular Customers
8001,21,12,105190.72,4,3,3,433,Loyal Customers
8002,81,7,83848.28,2,1,2,212,Regular Customers
8003,14,10,96058.56,4,2,2,422,Regular Customers
8004,6,11,99492.47,4,3,2,432,Loyal Customers
8005,48,18,209466.4,3,4,4,344,Big Spenders
8006,77,8,69054.37,2,1,1,211,Regular Customers
8007,228,7,32529.67,1,1,1,111,At Risk
8008,19,9,117700.12,4,2,3,423,Regular Customers
8009,5,9,125125.96,4,2,3,423,Regular Customers
8010,43,9,79196.19,3,2,2,322,Regular Customers
8011,193,5,22924.48,1,1,1,111,At Risk
8012,30,13,81652.38,3,4,2,342,Regular Customers
8013,36,12,123079.68000000001,3,3,3,333,Regular Customers
8014,81,5,47370.02,2,1,1,211,Regular Customers
8015,91,7,57954.92,2,1,1,211,Regular Customers
8016,1,11,144503.94,4,3,4,434,Loyal Customers
8017,343,5,57142.22,1,1,1,111,At Risk
8018,410,7,68521.37,1,1,1,111,At Risk
8019,13,9,90664.24,4,2,2,422,Regular Customers
8020,72,12,178346.78,2,3,4,234,Big Spenders
8021,50,6,20729.28,3,1,1,311,Regular Customers
8022,78,14,102792.3,2,4,2,242,Regular Customers
8023,20,13,123407.04000000001,4,4,3,443,Loyal Customers
8024,136,9,80776.98,1,2,2,122,At Risk
8025,112,8,70705.04,1,1,1,111,At Risk
8026,47,6,43501.130000000005,3,1,1,311,Regular Customers
8027,251,5,63453.85,1,1,1,111,At Risk
8028,282,7,78867.70999999999,1,1,2,112,At Risk
8029,68,13,116333.70999999999,2,4,3,243,Regular Customers
8030,12,8,80389.05,4,1,2,412,Regular Customers
8031,213,11,105169.88,1,3,3,133,At Risk
8032,83,9,155930.7,2,2,4,224,Big Spenders
8033,36,12,128473.03,3,3,3,333,Regular Customers
8034,67,10,121736.72,2,2,3,223,Regular Customers
8035,206,10,84498.79,1,2,2,122,At Risk
8036,93,10,121115.14,2,2,3,223,Regular Customers
8037,98,12,140726.1,2,3,4,234,Big Spenders
8038,14,10,60734.5,4,2,1,421,Regular Customers
8039,210,14,108626.37,1,4,3,143,At Risk
8040,129,9,97525.22,1,2,2,122,At Risk
8041,56,9,105333.89,2,2,3,223,Regular Customers
8042,126,12,80533.25,1,3,2,132,At Risk
8043,16,8,77971.64,4,1,2,412,Regular Customers
8044,11,7,96739.58,4,1,2,412,Regular Customers
8045,54,6,81439.81,2,1,2,212,Regular Customers
8046,9,11,159369.88,4,3,4,434,Loyal Customers
8047,87,6,50622.86,2,1,1,211,Regular Customers
8048,90,9,89968.69,2,2,2,222,Regular Customers
8049,33,8,112870.69,3,1,3,313,Regular Customers
8050,115,13,142031.03,1,4,4,144,Big Spenders
8051,4,11,134321.7,4,3,3,433,Loyal Customers
8052,37,9,52934.37,3,2,1,321,Regular Customers
8053,104,8,100694.22,1,1,2,112,At Risk
8054,25,11,89863.37,3,3,2,332,Regular Customers
8055,130,8,117407.55,1,1,3,113,At Risk
8056,147,9,115904.0,1,2,3,123,At Risk
8057,19,14,152278.38999999998,4,4,4,444,Champions
8058,39,10,91026.09,3,2,2,322,Regular Customers
8059,47,7,111798.68,3,1,3,313,Regular Customers
8060,117,8,114688.97,1,1,3,113,At Risk
8061,203,9,59678.58,1,2,1,121,At Risk
8062,11,11,87702.08,4,3,2,432,Loyal Customers
8063,226,7,46746.88,1,1,1,111,At Risk
8064,92,11,115897.22,2,3,3,233,Regular Customers
8065,141,9,91025.59,1,2,2,122,At Risk
8066,42,13,120251.62,3,4,3,343,Regular Customers
8067,48,7,95480.15,3,1,2,312,Regular Customers
8068,39,10,149635.53,3,2,4,324,Big Spenders
8069,84,12,130867.17,2,3,3,233,Regular Customers
8070,113,11,114519.26,1,3,3,133,At Risk
8071,16,12,156264.59,4,3,4,434,Loyal Customers
8072,38,4,13064.94,3,1,1,311,Regular Customers
8073,173,12,137872.11,1,3,4,134,Big Spenders
8074,79,10,109027.94,2,2,3,223,Regular Customers
8075,64,11,141103.32,2,3,4,234,Big Spenders
8076,47,9,129818.68000000001,3,2,3,323,Regular Customers
8077,26,13,121890.08,3,4,3,343,Regular Customers
8078,57,16,233040.98,2,4,4,244,Big Spenders
8079,286,9,64015.82,1,2,1,121,At Risk
8080,58,12,161391.22,2,3,4,234,Big Spenders
8081,18,12,134517.97,4,3,3,433,Loyal Customers
8082,58,11,141967.52,2,3,4,234,Big Spenders
8083,10,8,82427.27,4,1,2,412,Regular Customers
8084,14,11,108703.68,4,3,3,433,Loyal Customers
8085,83,13,190743.48,2,4,4,244,Big Spenders
8086,58,11,142099.0,2,3,4,234,Big Spenders
8087,29,10,107333.56999999999,3,2,3,323,Regular Customers
8088,11,15,126042.23,4,4,3,443,Loyal Customers
8089,24,11,150874.58000000002,3,3,4,334,Big Spenders
8090,89,9,69920.7,2,2,1,221,Regular Customers
8091,48,14,156064.05,3,4,4,344,Big Spenders
8092,66,13,178647.76,2,4,4,244,Big Spenders
8093,22,9,119840.31,3,2,3,323,Regular Customers
8094,149,7,75054.06,1,1,1,111,At Risk
8095,17,10,87674.41,4,2,2,422,Regular Customers
8096,21,9,52372.99,4,2,1,421,Regular Customers
8097,124,13,187490.38,1,4,4,144,Big Spenders
8098,25,12,150562.88,3,3,4,334,Big Spenders
8099,5,13,181291.04,4,4,4,444,Champions
8100,8,13,151366.24,4,4,4,444,Champions
8101,71,7,59618.92,2,1,1,211,Regular Customers
8102,10,9,91271.29000000001,4,2,2,422,Regular Customers
8103,3,10,107281.72,4,2,3,423,Regular Customers
8104,16,9,70894.17,4,2,1,421,Regular Customers
8105,97,9,81990.73999999999,2,2,2,222,Regular Customers
8106,15,6,82653.57,4,1,2,412,Regular Customers
8107,68,9,58866.99,2,2,1,221,Regular Customers
8108,60,9,85489.53,2,2,2,222,Regular Customers
8109,19,12,133563.75,4,3,3,433,Loyal Customers
8110,78,11,75909.09,2,3,1,231,Regular Customers
8111,21,10,78450.82,4,2,2,422,Regular Customers
8112,62,8,104132.61,2,1,2,212,Regular Customers
8113,22,13,98240.51000000001,3,4,2,342,Regular Customers
8114,115,4,41363.299999999996,1,1,1,111,At Risk
8115,5,14,141078.22,4,4,4,444,Champions
8116,15,12,136416.83000000002,4,3,4,434,Loyal Customers
8117,39,8,71303.47,3,1,1,311,Regular Customers
8118,33,19,180762.61000000002,3,4,4,344,Big Spenders
8119,100,10,124264.85,2,2,3,223,Regular Customers
8120,13,13,100363.47,4,4,2,442,Loyal Customers
8121,21,10,151172.64,4,2,4,424,Big Spenders
8122,108,8,104220.68,1,1,2,112,At Risk
8123,29,12,95752.17,3,3,2,332,Regular Customers
8124,30,5,39742.46,3,1,1,311,Regular Customers
8125,44,11,89163.17,3,3,2,332,Regular Customers
8126,67,13,156949.06,2,4,4,244,Big Spenders
8127,15,11,144931.87,4,3,4,434,Loyal Customers
8128,59,13,75797.59999999999,2,4,1,241,Regular Customers
8129,106,5,61028.44,1,1,1,111,At Risk
8130,14,10,125378.93,4,2,3,423,Regular Customers
8131,26,11,89489.58,3,3,2,332,Regular Customers
8132,38,12,167395.69,3,3,4,334,Big Spenders
8133,65,14,196321.65,2,4,4,244,Big Spenders
8134,41,11,112490.91,3,3,3,333,Regular Customers
8135,329,7,60736.31,1,1,1,111,At Risk
8136,123,5,64869.73,1,1,1,111,At Risk
8137,65,14,148881.17,2,4,4,244,Big Spenders
8138,326,10,98020.69,1,2,2,122,At Risk
8139,36,7,89867.82,3,1,2,312,Regular Customers
8140,84,10,94148.11,2,2,2,222,Regular Customers
8141,117,7,53562.560000000005,1,1,1,111,At Risk
8142,6,6,74803.98,4,1,1,411,Regular Customers
8143,36,12,184504.48,3,3,4,334,Big Spenders
8144,38,11,97151.93,3,3,2,332,Regular Customers
8145,12,11,161375.69,4,3,4,434,Loyal Customers
8146,87,7,65535.520000000004,2,1,1,211,Regular Customers
8147,104,11,104832.28,1,3,3,133,At Risk
8148,98,5,44914.84,2,1,1,211,Regular Customers
8149,2,7,100797.01000000001,4,1,2,412,Regular Customers
8150,205,12,147083.41999999998,1,3,4,134,Big Spenders
8151,19,6,53377.04,4,1,1,411,Regular Customers
8152,56,14,152501.25,2,4,4,244,Big Spenders
8153,27,9,100458.14,3,2,2,322,Regular Customers
8154,110,10,101712.5,1,2,2,122,At Risk
8155,94,9,72255.72,2,2,1,221,Regular Customers
8156,53,9,104899.59,2,2,3,223,Regular Customers
8157,86,7,99652.1,2,1,2,212,Regular Customers
8158,68,13,132951.08000000002,2,4,3,243,Regular Customers
8159,88,8,95375.93,2,1,2,212,Regular Customers
8160,1,13,182140.08,4,4,4,444,Champions
8161,98,11,60542.11,2,3,1,231,Regular Customers
8162,90,13,134218.57,2,4,3,243,Regular Customers
8163,92,18,193363.1,2,4,4,244,Big Spenders
8164,2,8,111913.88,4,1,3,413,Regular Customers
8165,14,9,82632.79,4,2,2,422,Regular Customers
8166,16,12,116336.49,4,3,3,433,Loyal Customers
8167,86,7,73784.79000000001,2,1,1,211,Regular Customers
8168,153,8,102624.08,1,1,2,112,At Risk
8169,66,12,125495.11,2,3,3,233,Regular Customers
8170,70,6,54512.75,2,1,1,211,Regular Customers
8171,17,9,70636.87,4,2,1,421,Regular Customers
8172,68,13,163855.21,2,4,4,244,Big Spenders
8173,47,12,166601.74,3,3,4,334,Big Spenders
8174,25,7,59937.68,3,1,1,311,Regular Customers
8175,2,14,182050.46,4,4,4,444,Champions
8176,139,7,108302.68,1,1,3,113,At Risk
8177,27,14,152902.76,3,4,4,344,Big Spenders
8178,4,10,140956.91,4,2,4,424,Big Spenders
8179,4,10,99453.03,4,2,2,422,Regular Customers
8180,1,11,100024.66,4,3,2,432,Loyal Customers
8181,158,10,158171.56,1,2,4,124,Big Spenders
8182,85,13,172811.58000000002,2,4,4,244,Big Spenders
8183,73,10,99388.33,2,2,2,222,Regular Customers
8184,96,9,36075.08,2,2,1,221,Regular Customers
8185,9,15,203160.93,4,4,4,444,Champions
8186,48,16,143871.95,3,4,4,344,Big Spenders
8187,136,7,61961.3,1,1,1,111,At Risk
8188,7,13,179438.55,4,4,4,444,Champions
8189,111,12,120089.90999999999,1,3,3,133,At Risk
8190,68,11,92511.56999999999,2,3,2,232,Regular Customers
8191,36,9,97831.2,3,2,2,322,Regular Customers
8192,23,15,90464.93,3,4,2,342,Regular Customers
8193,16,10,103742.8,4,2,2,422,Regular Customers
8194,69,8,87984.8,2,1,2,212,Regular Customers
8195,14,7,34950.29,4,1,1,411,Regular Customers
8196,69,11,118362.95000000001,2,3,3,233,Regular Customers
8197,2,15,168489.53,4,4,4,444,Champions
8198,4,13,201259.74,4,4,4,444,Champions
8199,125,10,85675.0,1,2,2,122,At Risk
8200,7,9,110429.57,4,2,3,423,Regular Customers
8201,4,17,138316.04,4,4,4,444,Champions
